temperature,vibration,gas,status,label,severity
24.875,4.9,0.0495,normal operation,0,0
23.497,1.2929,257.3,leak_event_sev1_H2_10%,1,1
24.725,2.6,0.0483,normal operation,0,0
22.8,2.1248,436.9,leak_event_sev2_H2_22%,1,2
24.697,5.3,0.0648,normal operation,0,0
22.693,293.5,1.21,leak_event_sev1_h2_15%,1,1
24.875,15.7,0.0208,normal operation,0,0
23.12,256.7,1.2042,leak_event_sev1_h2_10%,1,1
21.526,2.0341,511.7,leak_event_sev1_H2_15%,1,1
24.388,7.0,0.037,normal operation,0,0
24.833,1.3,0.0517,normal operation,0,0
24.738,0.0619,1.7,normal operation,0,0
24.861,0.0,0.0327,normal operation,0,0
24.71,0.0,0.0378,normal operation,0,0
24.79,16.8,0.0559,normal operation,0,0
18.71,3.8358,817.7,leak_event_sev2_H2_25%,1,2
22.969,178.6,1.0989,leak_event_sev1_h2_10%,1,1
22.972,175.7,1.1563,leak_event_sev1_h2_15%,1,1
24.908,0.005,0.0,normal operation,0,0
19.631,4.3578,911.2,leak_event_sev2_H2_28%,1,2
21.941,499.8,2.0999,leak_event_sev2_h2_20%,1,1
24.836,6.5,0.0063,normal operation,0,0
23.545,1.476,255.1,leak_event_sev1_H2_15%,1,1
24.858,0.0545,0.0,normal operation,0,0
23.136,1.315,306.6,leak_event_sev1_H2_15%,1,1
24.565,35.1,0.0348,normal operation,0,0
21.724,607.1,2.5808,leak_event_sev2_h2_20%,1,1
23.017,1.5127,259.3,leak_event_sev1_H2_15%,1,1
23.152,1.1335,212.2,leak_event_sev1_H2_10%,1,1
24.806,0.0679,19.3,normal operation,0,0
20.031,3.8853,819.9,leak_event_sev3_H2_30%,1,3
22.388,2.0936,520.7,leak_event_sev2_H2_28%,1,2
21.242,3.2423,820.2,leak_event_sev3_H2_30%,1,3
24.831,0.0,0.0497,normal operation,0,0
21.649,2.0118,539.4,leak_event_sev1_H2_10%,1,1
22.115,1.9525,438.5,leak_event_sev1_H2_10%,1,1
21.904,456.2,2.5559,leak_event_sev2_h2_22%,1,1
24.704,0.0306,0.8,normal operation,0,0
24.973,11.0,0.047,normal operation,0,0
23.723,162.1,0.8495,leak_event_sev1_h2_10%,1,1
24.878,0.0426,19.9,normal operation,0,0
22.001,1.8729,502.1,leak_event_sev1_H2_10%,1,1
21.638,329.0,1.8679,leak_event_sev1_h2_15%,1,1
24.83,0.0491,14.6,normal operation,0,0
25.017,0.0,0.0581,normal operation,0,0
24.956,7.9,0.0287,normal operation,0,0
24.826,0.0657,10.0,normal operation,0,0
21.013,664.1,3.0375,leak_event_sev3_h2_30%,1,1
21.428,553.1,2.5461,leak_event_sev2_h2_20%,1,1
22.997,1.6323,356.6,leak_event_sev1_H2_10%,1,1
20.979,2.2411,520.5,leak_event_sev1_H2_10%,1,1
25.016,10.8,0.042,normal operation,0,0
25.068,0.0361,3.6,normal operation,0,0
24.968,0.0346,10.1,normal operation,0,0
24.805,5.3,0.0616,normal operation,0,0
24.737,11.0,0.0191,normal operation,0,0
24.932,3.9,0.032,normal operation,0,0
24.864,1.3,0.005,normal operation,0,0
22.419,2.7868,675.5,leak_event_sev3_H2_30%,1,3
24.85,0.0203,0.0,normal operation,0,0
24.932,5.1,0.0443,normal operation,0,0
21.498,3.5682,623.9,leak_event_sev3_H2_30%,1,3
24.709,2.5,0.055,normal operation,0,0
18.692,3.9227,855.7,leak_event_sev2_H2_22%,1,2
24.715,0.8,0.0207,normal operation,0,0
19.808,747.8,3.1428,leak_event_sev3_h2_30%,1,1
23.238,1.2747,287.5,leak_event_sev1_H2_10%,1,1
21.847,516.6,2.8828,leak_event_sev3_h2_30%,1,1
18.202,1321.7,5.4042,leak_event_sev3_h2_30%,1,1
24.965,0.0,0.0262,normal operation,0,0
22.706,280.2,1.4861,leak_event_sev2_h2_20%,1,1
22.321,274.9,1.9699,leak_event_sev2_h2_20%,1,1
21.922,2.0483,433.2,leak_event_sev1_H2_10%,1,1
25.052,0.021,0.0,normal operation,0,0
24.963,5.2,0.0336,normal operation,0,0
25.011,18.3,0.0678,normal operation,0,0
24.841,7.6,0.0275,normal operation,0,0
22.068,1.6414,425.2,leak_event_sev1_H2_15%,1,1
24.891,0.0111,14.8,normal operation,0,0
24.603,22.9,0.024,normal operation,0,0
20.153,705.5,3.0401,leak_event_sev2_h2_20%,1,1
24.801,0.0821,0.0,normal operation,0,0
24.998,0.0542,38.3,normal operation,0,0
21.76,2.3504,504.7,leak_event_sev2_H2_22%,1,2
21.428,3.7487,658.3,leak_event_sev3_H2_30%,1,3
21.421,471.2,2.7148,leak_event_sev2_h2_20%,1,1
24.658,0.0,0.0356,normal operation,0,0
20.641,687.2,3.2437,leak_event_sev3_h2_30%,1,1
24.79,0.044,13.7,normal operation,0,0
22.083,483.5,1.4647,leak_event_sev1_h2_10%,1,1
25.168,0.0251,13.1,normal operation,0,0
21.548,2.6986,598.0,leak_event_sev2_H2_28%,1,2
24.78,14.9,0.0161,normal operation,0,0
22.509,414.7,1.7767,leak_event_sev1_h2_10%,1,1
25.151,0.011,3.9,normal operation,0,0
19.331,798.0,4.317,leak_event_sev3_h2_30%,1,1
24.875,0.0424,19.4,normal operation,0,0
21.578,418.4,1.4752,leak_event_sev1_h2_15%,1,1
18.938,4.2394,820.3,leak_event_sev2_H2_25%,1,2
23.307,1.2853,253.9,leak_event_sev1_H2_10%,1,1
21.624,447.1,3.2059,leak_event_sev2_h2_25%,1,1
24.666,0.0,0.0337,normal operation,0,0
20.793,474.6,2.7814,leak_event_sev3_h2_30%,1,1
21.467,437.4,2.8813,leak_event_sev2_h2_22%,1,1
21.258,2.3804,494.3,leak_event_sev1_H2_15%,1,1
24.907,0.0447,8.4,normal operation,0,0
17.859,1536.9,4.7706,leak_event_sev3_h2_30%,1,1
24.574,0.051,26.7,normal operation,0,0
21.677,354.4,1.6978,leak_event_sev1_h2_10%,1,1
24.69,0.8,0.0348,normal operation,0,0
18.656,3.5171,1013.5,leak_event_sev2_H2_28%,1,2
24.552,3.1,0.0498,normal operation,0,0
24.969,0.042,0.0,normal operation,0,0
25.069,0.0539,0.0,normal operation,0,0
21.735,2.0246,489.9,leak_event_sev1_H2_15%,1,1
24.626,0.0386,0.0,normal operation,0,0
24.885,6.7,0.025,normal operation,0,0
21.865,419.3,1.968,leak_event_sev1_h2_15%,1,1
24.774,0.0204,12.3,normal operation,0,0
21.47,2.4727,493.5,leak_event_sev1_H2_10%,1,1
23.281,169.5,1.0918,leak_event_sev1_h2_10%,1,1
25.111,6.3,0.04,normal operation,0,0
25.07,0.0,0.0335,normal operation,0,0
24.883,0.0868,0.0,normal operation,0,0
19.542,873.4,2.6403,leak_event_sev2_h2_20%,1,1
21.284,2.1665,516.5,leak_event_sev1_H2_10%,1,1
25.003,0.016,7.4,normal operation,0,0
24.945,0.0,0.0265,normal operation,0,0
22.539,303.1,1.628,leak_event_sev2_h2_20%,1,1
24.818,0.0306,0.0,normal operation,0,0
23.175,181.4,1.0883,leak_event_sev1_h2_10%,1,1
24.846,0.0374,0.0,normal operation,0,0
22.29,2.0719,490.6,leak_event_sev1_H2_10%,1,1
25.041,0.0382,0.0,normal operation,0,0
24.989,5.5,0.0364,normal operation,0,0
24.767,8.4,0.0401,normal operation,0,0
17.307,4.9627,1231.7,leak_event_sev3_H2_30%,1,3
21.319,395.6,1.8856,leak_event_sev1_h2_10%,1,1
21.953,2.9979,482.7,leak_event_sev2_H2_28%,1,2
24.646,0.0418,5.1,normal operation,0,0
24.754,0.0,0.0419,normal operation,0,0
24.734,0.029,23.6,normal operation,0,0
24.939,11.3,0.0301,normal operation,0,0
24.816,0.0,0.0304,normal operation,0,0
20.336,653.6,2.6413,leak_event_sev2_h2_22%,1,1
25.024,0.0235,4.5,normal operation,0,0
22.579,1.6285,390.5,leak_event_sev1_H2_10%,1,1
21.858,393.6,1.6603,leak_event_sev1_h2_10%,1,1
24.741,0.044,0.0,normal operation,0,0
21.591,1.9918,450.5,leak_event_sev1_H2_10%,1,1
24.88,0.0,0.0438,normal operation,0,0
16.97,5.8857,1420.4,leak_event_sev3_H2_30%,1,3
24.93,6.7,0.0608,normal operation,0,0
24.715,4.3,0.024,normal operation,0,0
24.681,3.9,0.0663,normal operation,0,0
24.818,17.3,0.0132,normal operation,0,0
20.627,704.4,3.1165,leak_event_sev3_h2_30%,1,1
24.641,0.0309,0.0,normal operation,0,0
24.898,0.0394,2.0,normal operation,0,0
21.801,2.5337,431.5,leak_event_sev1_H2_15%,1,1
24.786,0.0423,24.0,normal operation,0,0
24.683,0.0178,11.6,normal operation,0,0
22.983,1.8468,400.8,leak_event_sev2_H2_25%,1,2
21.476,2.8243,603.8,leak_event_sev2_H2_28%,1,2
20.939,3.2041,588.1,leak_event_sev2_H2_28%,1,2
24.939,0.0,0.0339,normal operation,0,0
24.735,0.0,0.0075,normal operation,0,0
24.663,0.0358,0.0,normal operation,0,0
24.602,0.0,0.0527,normal operation,0,0
24.896,0.0518,8.6,normal operation,0,0
19.856,721.4,3.3626,leak_event_sev3_h2_30%,1,1
24.897,0.0582,9.8,normal operation,0,0
25.051,5.9,0.0258,normal operation,0,0
25.123,0.0369,16.7,normal operation,0,0
24.898,0.0387,0.0,normal operation,0,0
25.049,0.0541,0.0,normal operation,0,0
21.164,580.7,3.0697,leak_event_sev2_h2_20%,1,1
24.912,0.0275,0.0,normal operation,0,0
20.474,890.0,3.3653,leak_event_sev2_h2_20%,1,1
18.401,872.4,4.87,leak_event_sev3_h2_30%,1,1
24.996,11.8,0.0269,normal operation,0,0
24.925,0.0,0.0224,normal operation,0,0
22.839,2.3518,423.3,leak_event_sev2_H2_28%,1,2
21.503,3.0059,752.9,leak_event_sev3_H2_30%,1,3
24.702,0.0313,16.3,normal operation,0,0
24.98,0.0491,0.0,normal operation,0,0
24.819,10.5,0.0576,normal operation,0,0
24.642,0.0616,21.8,normal operation,0,0
19.218,4.9414,958.8,leak_event_sev3_H2_30%,1,3
24.932,0.0413,0.0,normal operation,0,0
21.468,488.0,2.041,leak_event_sev1_h2_10%,1,1
21.802,491.5,1.6039,leak_event_sev1_h2_10%,1,1
20.117,802.5,3.2579,leak_event_sev2_h2_22%,1,1
24.867,0.0,0.0237,normal operation,0,0
23.618,1.2756,213.5,leak_event_sev1_H2_15%,1,1
24.769,6.4,0.0177,normal operation,0,0
22.685,353.9,1.5972,leak_event_sev1_h2_10%,1,1
25.124,2.6,0.0173,normal operation,0,0
25.172,0.0146,0.0,normal operation,0,0
17.237,5.4369,1201.2,leak_event_sev3_H2_30%,1,3
22.952,235.7,1.0959,leak_event_sev1_h2_10%,1,1
24.744,2.2,0.045,normal operation,0,0
20.171,4.4787,985.1,leak_event_sev3_H2_30%,1,3
22.821,321.5,1.5618,leak_event_sev1_h2_15%,1,1
24.493,8.2,0.0578,normal operation,0,0
24.829,0.0598,0.0,normal operation,0,0
16.787,6.1061,1369.4,leak_event_sev3_H2_30%,1,3
24.869,0.0,0.0358,normal operation,0,0
20.283,3.3423,769.9,leak_event_sev2_H2_28%,1,2
24.972,0.0,0.0149,normal operation,0,0
25.018,0.0487,9.9,normal operation,0,0
20.337,3.455,647.5,leak_event_sev2_H2_22%,1,2
24.699,0.0417,34.8,normal operation,0,0
24.816,0.0589,0.0,normal operation,0,0
24.822,0.0227,0.0,normal operation,0,0
24.781,14.7,0.0442,normal operation,0,0
24.811,0.0378,12.6,normal operation,0,0
24.979,0.0363,0.0,normal operation,0,0
18.261,1056.6,5.1693,leak_event_sev3_h2_30%,1,1
19.636,3.8748,1012.8,leak_event_sev3_H2_30%,1,3
24.905,0.0,0.0561,normal operation,0,0
24.731,3.4,0.0421,normal operation,0,0
24.906,0.076,0.0,normal operation,0,0
24.756,11.2,0.0492,normal operation,0,0
24.96,0.0495,0.0,normal operation,0,0
24.688,0.1,0.0389,normal operation,0,0
23.307,187.8,1.138,leak_event_sev1_h2_10%,1,1
24.699,0.032,0.0,normal operation,0,0
25.06,0.0349,0.0,normal operation,0,0
24.608,0.0418,8.6,normal operation,0,0
25.015,0.0399,2.1,normal operation,0,0
24.917,0.0173,0.0,normal operation,0,0
17.049,5.4826,1366.3,leak_event_sev3_H2_30%,1,3
24.952,0.0488,8.9,normal operation,0,0
22.821,268.8,1.2119,leak_event_sev1_h2_10%,1,1
19.023,1082.7,3.6823,leak_event_sev2_h2_25%,1,1
23.43,1.4338,221.7,leak_event_sev1_H2_15%,1,1
21.019,543.5,2.8725,leak_event_sev2_h2_22%,1,1
16.0,6.1523,1468.8,leak_event_sev3_H2_30%,1,3
24.715,0.0,0.0344,normal operation,0,0
22.556,2.0946,441.4,leak_event_sev2_H2_22%,1,2
20.671,4.0284,922.9,leak_event_sev3_H2_30%,1,3
22.793,1.4345,304.4,leak_event_sev1_H2_10%,1,1
22.282,2.6645,518.9,leak_event_sev2_H2_25%,1,2
24.975,0.0056,6.4,normal operation,0,0
21.388,2.3107,442.3,leak_event_sev1_H2_10%,1,1
24.592,0.1,0.0261,normal operation,0,0
18.915,879.7,4.7889,leak_event_sev3_h2_30%,1,1
21.673,2.1694,502.0,leak_event_sev1_H2_15%,1,1
25.147,0.0266,14.6,normal operation,0,0
21.835,2.0878,469.6,leak_event_sev2_H2_28%,1,2
24.865,3.8,0.0573,normal operation,0,0
22.687,1.8539,329.8,leak_event_sev1_H2_10%,1,1
24.998,5.6,0.0436,normal operation,0,0
24.842,0.0,0.0444,normal operation,0,0
24.62,0.0286,14.2,normal operation,0,0
17.833,5.182,1391.3,leak_event_sev3_H2_30%,1,3
21.576,463.9,2.0249,leak_event_sev2_h2_25%,1,1
21.211,2.4707,517.4,leak_event_sev1_H2_15%,1,1
22.116,354.8,1.4776,leak_event_sev1_h2_15%,1,1
21.541,528.9,2.6558,leak_event_sev2_h2_22%,1,1
25.01,0.0416,0.0,normal operation,0,0
24.78,0.0221,0.0,normal operation,0,0
24.908,0.0271,31.4,normal operation,0,0
24.899,0.0141,0.0,normal operation,0,0
24.72,0.0,0.0232,normal operation,0,0
19.716,666.5,3.1634,leak_event_sev2_h2_20%,1,1
20.473,3.2863,717.4,leak_event_sev2_H2_22%,1,2
25.029,0.0493,26.1,normal operation,0,0
21.236,2.1371,493.3,leak_event_sev1_H2_10%,1,1
22.347,336.0,1.4992,leak_event_sev1_h2_15%,1,1
20.17,3.5146,833.2,leak_event_sev3_H2_30%,1,3
24.799,0.0277,20.5,normal operation,0,0
25.014,6.3,0.0456,normal operation,0,0
24.716,5.6,0.0228,normal operation,0,0
24.968,7.0,0.0336,normal operation,0,0
24.932,0.0645,10.8,normal operation,0,0
24.818,0.0073,29.1,normal operation,0,0
24.808,2.9,0.0531,normal operation,0,0
18.989,983.0,3.2485,leak_event_sev2_h2_20%,1,1
23.256,204.4,1.3016,leak_event_sev1_h2_15%,1,1
23.172,203.2,1.1232,leak_event_sev1_h2_15%,1,1
20.743,463.0,2.4931,leak_event_sev3_h2_30%,1,1
19.732,2.9778,831.5,leak_event_sev2_H2_25%,1,2
20.735,2.937,769.4,leak_event_sev2_H2_22%,1,2
24.848,0.0,0.0328,normal operation,0,0
24.82,0.0575,7.1,normal operation,0,0
25.009,0.0503,0.0,normal operation,0,0
22.418,472.0,2.1615,leak_event_sev2_h2_20%,1,1
20.443,3.2584,800.0,leak_event_sev2_H2_25%,1,2
21.739,430.4,2.2211,leak_event_sev1_h2_10%,1,1
20.06,3.7165,823.0,leak_event_sev3_H2_30%,1,3
23.136,1.3487,320.0,leak_event_sev1_H2_15%,1,1
24.657,3.3,0.052,normal operation,0,0
24.931,0.0,0.0503,normal operation,0,0
24.84,2.5,0.0132,normal operation,0,0
18.188,1413.5,5.6238,leak_event_sev3_h2_30%,1,1
21.43,2.2245,474.8,leak_event_sev1_H2_10%,1,1
24.952,0.0,0.0163,normal operation,0,0
23.246,1.3102,360.4,leak_event_sev1_H2_10%,1,1
24.858,0.0,0.0487,normal operation,0,0
21.961,500.9,3.3201,leak_event_sev3_h2_30%,1,1
24.602,0.0601,0.0,normal operation,0,0
24.878,8.5,0.0494,normal operation,0,0
22.56,2.452,577.6,leak_event_sev2_H2_22%,1,2
23.567,1.3377,261.3,leak_event_sev1_H2_10%,1,1
20.35,879.6,4.0087,leak_event_sev2_h2_25%,1,1
21.66,2.1125,483.8,leak_event_sev1_H2_10%,1,1
21.135,637.7,3.2761,leak_event_sev2_h2_20%,1,1
24.858,0.03,0.6,normal operation,0,0
22.129,2.0467,422.6,leak_event_sev1_H2_15%,1,1
24.934,0.0361,0.0,normal operation,0,0
22.339,1.6758,369.0,leak_event_sev1_H2_15%,1,1
19.612,3.6445,778.4,leak_event_sev2_H2_25%,1,2
19.444,928.8,2.7649,leak_event_sev2_h2_25%,1,1
22.664,1.586,373.4,leak_event_sev1_H2_10%,1,1
21.145,2.7512,661.1,leak_event_sev2_H2_22%,1,2
21.952,3.4205,729.6,leak_event_sev3_H2_30%,1,3
24.96,0.014,3.2,normal operation,0,0
21.034,2.254,468.8,leak_event_sev1_H2_15%,1,1
22.557,349.0,1.6818,leak_event_sev1_h2_10%,1,1
24.724,0.0272,0.0,normal operation,0,0
19.056,978.3,3.2327,leak_event_sev2_h2_22%,1,1
25.002,0.0,0.0107,normal operation,0,0
24.958,0.0,0.0578,normal operation,0,0
20.869,724.9,2.6112,leak_event_sev2_h2_25%,1,1
24.805,0.0557,12.3,normal operation,0,0
24.971,27.1,0.035,normal operation,0,0
25.078,6.6,0.0398,normal operation,0,0
21.831,3.3823,735.9,leak_event_sev3_H2_30%,1,3
20.853,492.2,3.0242,leak_event_sev2_h2_22%,1,1
19.646,3.5887,887.3,leak_event_sev2_H2_22%,1,2
25.003,10.9,0.0536,normal operation,0,0
24.584,5.7,0.0364,normal operation,0,0
22.306,339.3,1.8186,leak_event_sev2_h2_20%,1,1
24.686,9.2,0.0406,normal operation,0,0
24.895,3.5,0.0635,normal operation,0,0
24.958,18.0,0.0284,normal operation,0,0
24.799,0.0071,27.1,normal operation,0,0
22.273,2.2325,506.6,leak_event_sev2_H2_28%,1,2
24.861,0.0138,7.4,normal operation,0,0
18.894,4.1066,1085.3,leak_event_sev3_H2_30%,1,3
17.543,5.3948,1095.3,leak_event_sev3_H2_30%,1,3
24.668,0.0469,16.0,normal operation,0,0
19.656,3.9685,1094.1,leak_event_sev3_H2_30%,1,3
24.599,0.0631,0.0,normal operation,0,0
24.832,0.0251,3.9,normal operation,0,0
22.024,2.8322,681.3,leak_event_sev3_H2_30%,1,3
22.377,368.1,2.5495,leak_event_sev2_h2_22%,1,1
23.478,1.4961,249.6,leak_event_sev1_H2_10%,1,1
23.94,166.8,1.0438,leak_event_sev1_h2_10%,1,1
19.227,4.9201,1127.1,leak_event_sev3_H2_30%,1,3
18.829,3.2448,928.6,leak_event_sev2_H2_22%,1,2
20.653,751.0,3.3235,leak_event_sev3_h2_30%,1,1
24.512,0.0522,7.9,normal operation,0,0
19.024,758.9,2.9111,leak_event_sev2_h2_25%,1,1
23.445,152.6,1.0243,leak_event_sev1_h2_10%,1,1
24.951,0.0199,10.6,normal operation,0,0
23.063,1.4287,267.1,leak_event_sev1_H2_10%,1,1
21.799,1.9662,500.3,leak_event_sev1_H2_15%,1,1
22.555,259.2,1.5782,leak_event_sev1_h2_10%,1,1
24.719,3.7,0.0625,normal operation,0,0
22.31,1.5648,429.5,leak_event_sev1_H2_15%,1,1
17.863,973.4,4.6482,leak_event_sev3_h2_30%,1,1
19.67,3.3642,955.5,leak_event_sev2_H2_25%,1,2
24.756,0.0216,0.1,normal operation,0,0
24.831,0.0362,0.0,normal operation,0,0
25.016,2.5,0.0261,normal operation,0,0
24.732,0.0528,20.8,normal operation,0,0
19.068,3.4439,882.7,leak_event_sev2_H2_25%,1,2
24.771,0.059,0.0,normal operation,0,0
19.63,815.9,3.0909,leak_event_sev2_h2_20%,1,1
20.003,868.4,3.3641,leak_event_sev2_h2_25%,1,1
21.388,2.8126,588.5,leak_event_sev2_H2_22%,1,2
24.823,0.0355,31.7,normal operation,0,0
22.825,2.1086,425.8,leak_event_sev2_H2_28%,1,2
18.659,5.2086,1199.4,leak_event_sev3_H2_30%,1,3
24.73,0.0729,0.0,normal operation,0,0
17.822,5.7285,1281.7,leak_event_sev3_H2_30%,1,3
20.154,3.7141,806.3,leak_event_sev2_H2_28%,1,2
21.718,365.7,1.8297,leak_event_sev2_h2_22%,1,1
24.922,0.0525,19.7,normal operation,0,0
24.911,0.0245,24.4,normal operation,0,0
23.165,1.8723,384.0,leak_event_sev2_H2_25%,1,2
25.296,0.0302,14.8,normal operation,0,0
22.888,2.1306,422.1,leak_event_sev2_H2_22%,1,2
24.909,0.0286,0.0,normal operation,0,0
24.639,0.0108,0.0,normal operation,0,0
24.742,0.0548,3.4,normal operation,0,0
25.003,0.0591,16.9,normal operation,0,0
20.819,3.0485,709.9,leak_event_sev3_H2_30%,1,3
24.901,5.1,0.0651,normal operation,0,0
19.88,689.1,3.6691,leak_event_sev2_h2_22%,1,1
25.023,0.0373,0.0,normal operation,0,0
24.847,0.0289,0.0,normal operation,0,0
19.432,4.178,844.9,leak_event_sev2_H2_22%,1,2
24.752,1.8,0.0295,normal operation,0,0
24.766,14.2,0.0395,normal operation,0,0
25.051,2.0,0.0804,normal operation,0,0
20.581,498.4,3.1904,leak_event_sev2_h2_25%,1,1
22.502,1.9836,500.8,leak_event_sev2_H2_22%,1,2
22.299,429.8,2.1021,leak_event_sev2_h2_20%,1,1
21.666,302.3,1.6793,leak_event_sev1_h2_10%,1,1
24.973,0.0,0.0335,normal operation,0,0
21.91,320.9,2.4358,leak_event_sev2_h2_20%,1,1
16.343,6.4386,1305.2,leak_event_sev3_H2_30%,1,3
24.874,0.0678,0.0,normal operation,0,0
24.929,0.0589,0.0,normal operation,0,0
22.707,276.0,1.2352,leak_event_sev1_h2_10%,1,1
18.727,4.4155,1001.7,leak_event_sev3_H2_30%,1,3
21.08,2.246,498.0,leak_event_sev1_H2_10%,1,1
24.901,0.0,0.0191,normal operation,0,0
24.675,0.0482,14.2,normal operation,0,0
20.763,3.2061,854.4,leak_event_sev2_H2_28%,1,2
21.999,401.5,2.1639,leak_event_sev1_h2_10%,1,1
22.924,222.4,1.1061,leak_event_sev1_h2_15%,1,1
22.383,299.9,1.5152,leak_event_sev1_h2_10%,1,1
24.949,2.8,0.005,normal operation,0,0
22.482,1.6005,387.0,leak_event_sev1_H2_10%,1,1
24.815,0.005,0.0,normal operation,0,0
24.577,11.7,0.0201,normal operation,0,0
24.76,0.0569,0.0,normal operation,0,0
22.754,337.7,1.5953,leak_event_sev2_h2_25%,1,1
24.834,0.0333,0.0,normal operation,0,0
24.788,12.6,0.0473,normal operation,0,0
21.29,3.1422,626.9,leak_event_sev3_H2_30%,1,3
24.778,0.0,0.0341,normal operation,0,0
24.864,0.0643,14.5,normal operation,0,0
20.071,2.8672,824.7,leak_event_sev2_H2_25%,1,2
18.247,4.6364,1026.0,leak_event_sev3_H2_30%,1,3
19.12,4.0473,1021.9,leak_event_sev2_H2_28%,1,2
21.839,381.8,1.8591,leak_event_sev1_h2_10%,1,1
16.5,1392.6,4.2942,leak_event_sev3_h2_30%,1,1
21.919,506.9,1.871,leak_event_sev1_h2_15%,1,1
24.965,0.0557,0.0,normal operation,0,0
24.963,0.0344,4.9,normal operation,0,0
19.776,3.5241,826.1,leak_event_sev2_H2_22%,1,2
24.868,23.4,0.0494,normal operation,0,0
22.334,2.6526,492.1,leak_event_sev2_H2_28%,1,2
24.719,0.0,0.0245,normal operation,0,0
23.415,205.9,0.9239,leak_event_sev1_h2_10%,1,1
21.689,455.0,1.4904,leak_event_sev1_h2_10%,1,1
21.999,304.9,1.4733,leak_event_sev1_h2_15%,1,1
21.86,1.6994,452.8,leak_event_sev1_H2_10%,1,1
24.646,0.0,0.0346,normal operation,0,0
24.768,17.3,0.0511,normal operation,0,0
19.818,593.4,3.5862,leak_event_sev3_h2_30%,1,1
22.403,1.7893,333.4,leak_event_sev1_H2_10%,1,1
24.735,8.8,0.0377,normal operation,0,0
22.402,419.1,2.2624,leak_event_sev2_h2_25%,1,1
25.007,5.7,0.0363,normal operation,0,0
22.418,3.2791,532.2,leak_event_sev3_H2_30%,1,3
21.729,1.9752,440.8,leak_event_sev1_H2_15%,1,1
24.884,0.0,0.0076,normal operation,0,0
25.122,0.0438,14.2,normal operation,0,0
24.961,15.3,0.0541,normal operation,0,0
22.481,355.8,1.2258,leak_event_sev1_h2_10%,1,1
21.742,2.5564,576.9,leak_event_sev1_H2_10%,1,1
24.803,0.01,0.0,normal operation,0,0
22.548,416.4,2.0689,leak_event_sev1_h2_10%,1,1
22.127,2.0746,485.9,leak_event_sev1_H2_10%,1,1
25.1,0.0412,36.6,normal operation,0,0
24.926,0.0148,0.0,normal operation,0,0
24.881,0.0457,0.0,normal operation,0,0
24.867,0.0,0.0479,normal operation,0,0
18.986,4.7575,1153.2,leak_event_sev3_H2_30%,1,3
22.369,2.3965,475.1,leak_event_sev2_H2_25%,1,2
24.669,2.0,0.037,normal operation,0,0
24.717,0.0532,0.0,normal operation,0,0
22.999,290.0,1.6024,leak_event_sev1_h2_10%,1,1
21.441,1.656,487.7,leak_event_sev1_H2_10%,1,1
25.044,0.052,9.5,normal operation,0,0
23.41,205.2,0.9122,leak_event_sev1_h2_10%,1,1
22.575,2.9776,672.5,leak_event_sev3_H2_30%,1,3
25.033,0.0538,14.3,normal operation,0,0
24.794,0.0263,0.0,normal operation,0,0
24.836,0.0651,21.0,normal operation,0,0
24.995,0.0294,10.0,normal operation,0,0
21.331,604.7,2.3841,leak_event_sev2_h2_22%,1,1
22.435,294.8,2.0546,leak_event_sev2_h2_22%,1,1
24.706,21.0,0.039,normal operation,0,0
21.354,508.7,2.4665,leak_event_sev2_h2_20%,1,1
21.33,2.6813,600.2,leak_event_sev2_H2_25%,1,2
24.763,7.4,0.0345,normal operation,0,0
22.706,305.5,1.6697,leak_event_sev1_h2_10%,1,1
24.971,0.0497,19.6,normal operation,0,0
24.857,0.0329,1.7,normal operation,0,0
24.63,0.0493,20.7,normal operation,0,0
24.762,1.8,0.0475,normal operation,0,0
24.672,7.3,0.0158,normal operation,0,0
21.563,503.3,1.8981,leak_event_sev1_h2_10%,1,1
24.825,0.042,3.2,normal operation,0,0
24.894,0.0196,0.0,normal operation,0,0
24.622,0.0073,28.3,normal operation,0,0
24.759,0.0541,13.5,normal operation,0,0
24.802,0.0247,0.0,normal operation,0,0
22.39,306.1,2.3579,leak_event_sev2_h2_25%,1,1
17.175,5.7681,1239.4,leak_event_sev3_H2_30%,1,3
24.895,9.1,0.0419,normal operation,0,0
24.865,0.0219,3.9,normal operation,0,0
24.586,4.6,0.0376,normal operation,0,0
24.638,0.0327,12.7,normal operation,0,0
24.666,0.0,0.0246,normal operation,0,0
24.887,0.0567,9.0,normal operation,0,0
21.275,485.5,3.0186,leak_event_sev2_h2_25%,1,1
20.436,680.9,3.1196,leak_event_sev2_h2_20%,1,1
24.918,0.0163,11.6,normal operation,0,0
23.285,1.2604,286.2,leak_event_sev1_H2_10%,1,1
25.014,0.065,32.2,normal operation,0,0
24.824,19.0,0.0213,normal operation,0,0
24.887,0.018,0.0,normal operation,0,0
24.877,0.0467,10.6,normal operation,0,0
22.062,2.1794,537.9,leak_event_sev2_H2_25%,1,2
18.018,1008.7,4.738,leak_event_sev3_h2_30%,1,1
24.923,0.0,0.047,normal operation,0,0
24.695,0.0649,0.3,normal operation,0,0
17.456,1394.3,3.8787,leak_event_sev3_h2_30%,1,1
21.269,1.9954,620.1,leak_event_sev1_H2_15%,1,1
21.873,2.73,453.4,leak_event_sev2_H2_25%,1,2
24.646,5.6,0.0349,normal operation,0,0
23.529,145.6,0.872,leak_event_sev1_h2_15%,1,1
